Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-request-status-dk-supplement.json	2325	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	28	0	0	0	0	0	0
fsh-generated/resources/Condition-ConditionPressureUlcer.json	1190	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Condition-ElseGraviditet.json	980	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Condition-JohnDiabetes.json	1125	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	35	9	0	0	0	0	0	0
fsh-generated/resources/Condition-JohnFracture.json	1155	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/Condition-JohnMelanoma.json	1104	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Condition-JohnPacemaker.json	1036	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Device-BPMonitor.C4F312FFFE53F2C9.json	5573	5	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	27	11	0	0	0	0	0	0
fsh-generated/resources/Device-Telma.FEEDDADADEADBEEF.json	5042	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	42	10	0	0	0	0	0	0
fsh-generated/resources/Device-WeightScale.606405FFFECFC604.json	5563	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	11	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-cpr.json	1281	1	0	0	0	0	10	0	0	23	68	0	0	0	0	0	0	0	0	0	13	17	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-sor.json	1797	2	0	0	0	0	3	0	0	3	30	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	0
fsh-generated/resources/Observation-CoincidentTimeStamp.0222.json	1021	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0
fsh-generated/resources/Observation-ElsePainVRS.json	803	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/Observation-HeartRate.Poul.1974654.json	1924	2	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	23	0	0	0	0	0	0
fsh-generated/resources/Observation-ObservationOxySatVitalSigns.json	1759	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	18	16	0	0	0	0	0	0
fsh-generated/resources/Observation-ObservationRespiratoryVitalSigns.json	885	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Observation-Weight.Poul.230221.json	1975	2	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	15	13	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetes.json	513	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetesTeamDiabetes.json	595	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetesTeamHjerte.json	593	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetesTeamKvalitet.json	595	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/Organization-LaegerneHasserisBymidte.json	647	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/Organization-b08997bb-4476-4dd0-84dd-2e297f809364.json	745	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Patient-283.json	1827	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/Patient-Confidential.json	1839	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/Patient-Poul.json	599	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0
fsh-generated/resources/Patient-else.json	642	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/Patient-john.json	771	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Patient-mogensen.json	680	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	0	0	0
fsh-generated/resources/Patient-ukendt.json	420	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0
fsh-generated/resources/Practitioner-AbrahamLaege.json	662	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	23	0	0	0	0	0	0
fsh-generated/resources/Practitioner-HanneSocialraadgiver.json	377	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-HenvisningFraLageTilSygehus.json	541	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ConditionLastAssertedDate.json	1754	2	0	0	0	0	0	10	0	52	0	0	0	0	0	0	0	0	0	0	43	1110	0	1	0	0	0	0
fsh-generated/resources/StructureDefinition-NotFollowedAnymore.json	1464	2	0	0	0	0	0	8	0	18	0	0	0	0	0	0	0	0	0	0	45	120	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-RegionalSubDivisionCodes.json	1901	2	0	0	0	0	0	16	0	13	0	0	0	0	0	0	0	0	0	0	57	194	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-authorization-identifier.json	1878	2	1	0	0	0	0	17	0	13	0	0	0	0	0	0	0	0	0	0	58	176	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-dk-core-condition.json	6950	5	0	0	0	0	0	184	0	139	0	0	0	0	0	0	0	1	0	0	306	817	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-dk-core-cpr-identifier.json	2075	2	0	0	0	0	0	15	0	13	0	0	0	0	0	0	0	0	0	0	57	128	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-cvr-identifier.json	2228	2	0	0	0	0	0	17	0	13	0	0	0	0	0	0	0	1	0	0	54	122	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-dk-core-gln-identifier.json	2365	2	0	0	0	0	0	16	0	14	0	0	0	0	0	0	0	0	0	0	57	142	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-dk-core-kombit-org-identifier.json	1680	7	0	0	0	0	0	15	0	12	0	0	0	0	0	0	0	0	0	0	55	111	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-municipalityCodes.json	1814	3	0	0	0	0	0	13	0	115	0	0	0	0	0	0	0	0	0	0	50	102	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-dk-core-observation.json	13497	13	0	0	0	0	0	266	0	338	0	0	1	0	0	0	0	2	0	0	689	1066	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-dk-core-organization.json	5856	6	0	0	0	0	0	64	0	84	0	0	0	0	0	0	0	1	0	0	211	396	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-dk-core-patient.json	5852	6	0	0	0	0	0	147	0	104	0	0	0	0	0	0	0	1	0	0	272	679	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-dk-core-practitioner.json	2701	3	0	0	0	0	0	55	0	35	0	0	0	0	0	0	0	1	0	0	119	275	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-dk-core-sor-identifier.json	1873	2	0	0	0	0	0	20	0	14	0	0	0	0	0	0	0	0	0	0	53	146	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DkCoreProfessionGroupValueSet.json	460	1	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	14	9777	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-LoincVitalSigns.json	1040	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	50	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-MunicipalityCodes.json	560	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	89	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-RegionalSubDivisionCodes.json	504	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	52	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-TechniquesSCTCodes.json	835	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-marital-status.json	1504	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	39	0	0	0	1	0	0
fsh-generated/resources/ValueSet-sor-organization-type.json	19060	17	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	45	77	0	0	0	1	0	0
