Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Observation-ElsesTOBSscore.json	765	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/Observation-HeartRate.Poul.1974654.json	2158	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0
fsh-generated/resources/Observation-MaxBloodPressure.json	1912	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	21	0	0	0	0	0	0
fsh-generated/resources/Observation-MaxBodyTemperature.json	1059	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	17	0	0	0	0	0	1
fsh-generated/resources/Observation-MaxConsciousness.json	1097	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/Observation-MaxGlasgowComaScale.json	2713	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	18	0	0	0	0	0	0
fsh-generated/resources/Observation-MaxHeartRate.json	1050	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	24	0	0	0	0	0	0
fsh-generated/resources/Observation-MaxRespirationRate.json	1112	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	0
fsh-generated/resources/Observation-MaxSaturation.json	1010	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/Observation-MaxVitalSignsPanel.json	995	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	12	0	0	1	0	0	0
fsh-generated/resources/Observation-ObservationOxySatBasicObservationOrg.json	1030	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/Observation-ObservationOxySatObservation.json	2164	2	0	0	0	0	0	0	0	1022	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Observation-ObservationRespiratoryBasicObservation.json	885	2	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Observation-Weight.Poul.230221.json	2148	2	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	14	20	0	0	0	0	0	0
fsh-generated/resources/Organization-154b8c96-a061-45bf-9ce4-1947c7c3c283.json	637	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0
fsh-generated/resources/Organization-19f9ee18-7677-4caf-88fe-8f6df2f2906e.json	743	2	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0
fsh-generated/resources/Organization-8510eec9-180b-4e9c-95b6-02fad9f853d3.json	657	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/Organization-8fa7df76-bec2-4fe2-9a44-750030a0eda0.json	347	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetes.json	576	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetesTeamDiabetes.json	658	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetesTeamHjerte.json	656	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetesTeamKvalitet.json	658	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	57	0	0	0	0	0	0
fsh-generated/resources/Organization-LaegerneHasserisBymidte.json	710	2	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0
fsh-generated/resources/Organization-b08997bb-4476-4dd0-84dd-2e297f809364.json	808	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	18	0	0	0	0	0	0
fsh-generated/resources/Organization-dk-core-organization-1.json	278	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	32	0	0	0	0	0	0
fsh-generated/resources/Parameters-expParam.json	286	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0
fsh-generated/resources/Patient-283.json	2116	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	0	0
fsh-generated/resources/Patient-37628912-7816-47a3-acd8-396b610be142.json	484	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Patient-Aage.json	1258	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/Patient-AliJensen.json	1259	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/Patient-AndersJensen.json	1265	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/Patient-AyaBerggren.json	1270	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	30	0	0	0	0	0	0
fsh-generated/resources/Patient-BoVestergaard.json	1268	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/Patient-BritaBerggren.json	1274	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	0
fsh-generated/resources/Patient-Bruno.json	1263	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/Patient-CaesarOestergaard.json	1303	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
fsh-generated/resources/Patient-Confidential.json	1993	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/Patient-DrengLevendefodt2016.json	632	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	17	0	0	0	0	0	0
fsh-generated/resources/Patient-DrengLevendefodt2024.json	632	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
fsh-generated/resources/Patient-EK.json	1526	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/Patient-Einer.json	1576	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/Patient-EllenLouise.json	1549	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	36	0	0	0	0	0	0
fsh-generated/resources/Patient-ElseLauridsen.json	1530	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0
fsh-generated/resources/Patient-GitteNancy.json	1288	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	39	0	0	0	0	0	0
fsh-generated/resources/Patient-JulianeJoergensen.json	1281	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	23	0	0	0	0	0	0
fsh-generated/resources/Patient-KajaHansen.json	1266	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/Patient-KirstenBerggren.json	1278	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Patient-KnutOdvar.json	1295	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0
fsh-generated/resources/Patient-LarsBerggren.json	1270	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/Patient-Lonni.json	1578	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/Patient-Magnus.json	1422	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0
fsh-generated/resources/Patient-Max.json	684	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Patient-MaxBerggren.json	1263	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	19	0	0	0	0	0	0
fsh-generated/resources/Patient-MayJune.json	1597	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0
fsh-generated/resources/Patient-MuhammedAbdul.json	1267	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/Patient-NancyAnn.json	1284	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Patient-NielsVendelboe.json	1268	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/Patient-OddHaugen.json	1295	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/Patient-PiaBerggren.json	1264	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Patient-PigeLevendefodt2016.json	633	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/Patient-PigeLevendefodt2024.json	633	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Patient-Poul.json	628	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0
fsh-generated/resources/Patient-Rasmus.json	1421	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
fsh-generated/resources/Patient-RikkeBerggren.json	1273	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Patient-RuddiBerggren.json	1271	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Patient-Schwendlund.json	1595	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0
fsh-generated/resources/Patient-SilleJune.json	1296	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Patient-Sverre.json	1425	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0
fsh-generated/resources/Patient-Torre.json	1424	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Patient-else.json	679	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
fsh-generated/resources/Patient-john.json	842	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	0
fsh-generated/resources/Patient-ukendt-D-eCPR.json	614	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0
fsh-generated/resources/Patient-ukendt-X-eCPR.json	425	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0
fsh-generated/resources/Patient-ukendt.json	619	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0
fsh-generated/resources/Practitioner-42cb9200-f421-4d08-8391-7d51a2503cb4.json	297	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0
fsh-generated/resources/Practitioner-AbrahamLaege.json	1138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/Practitioner-HanneSocialraadgiver.json	467	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0
fsh-generated/resources/Practitioner-SidselSygeplejerske.json	795	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-AbrahamPractitionerRole.json	1036	2	0	0	0	0	0	0	0	904	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PlaceholderPractitionerRole.json	630	2	0	0	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-AageRelatedToNancy.json	712	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-AndersRelatedToAli.json	713	2	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-BrunoRelatedToNancy.json	711	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-Child.json	697	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-EinerRelatedToEK.json	706	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-EinerRelatedToEllen.json	718	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-EinerRelatedToElse.json	719	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-EinerRelatedToMagnus.json	714	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	18	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-EinerRelatedToRasmus.json	714	2	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-KirstenRelatedToAya.json	721	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-KirstenRelatedToGitte.json	722	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-KirstenRelatedToLars.json	723	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-KirstenRelatedToPia.json	721	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-KirstenRelatedToRikke.json	725	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToEK.json	708	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToEiner.json	714	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToEllen.json	720	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToElse.json	721	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToMagnus.json	716	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-LonniRelatedToRasmus.json	716	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneGuardianOfSverre.json	732	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneGuardianOfTorre.json	730	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneRelatedToKnut.json	730	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	1
fsh-generated/resources/RelatedPerson-MayJuneRelatedToOdd.json	729	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	32	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneRelatedToSchwendlund.json	739	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-MayJuneRelatedToSille.json	731	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0
