Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Observation-MaxHeartRate.json	1082	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Observation-MaxRespirationRate.json	1144	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	1
fsh-generated/resources/Observation-MaxSaturation.json	1042	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/Observation-MaxVitalSignsPanel.json	995	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	15	13	0	0	0	0	0	0
fsh-generated/resources/Observation-ObservationOxySatBasicObservationOrg.json	1030	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Observation-ObservationOxySatObservation.json	2164	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	14	0	0	0	0	0	0
fsh-generated/resources/Observation-ObservationRespiratoryBasicObservation.json	885	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/Observation-Weight.Poul.230221.json	2148	5	0	0	0	0	0	0	0	788	0	0	0	0	0	0	0	0	0	0	17	14	0	0	0	0	0	0
fsh-generated/resources/Organization-154b8c96-a061-45bf-9ce4-1947c7c3c283.json	637	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/Organization-19f9ee18-7677-4caf-88fe-8f6df2f2906e.json	743	5	0	0	0	0	0	0	0	838	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Organization-8510eec9-180b-4e9c-95b6-02fad9f853d3.json	657	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
fsh-generated/resources/Organization-8fa7df76-bec2-4fe2-9a44-750030a0eda0.json	347	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetes.json	576	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetesTeamDiabetes.json	658	4	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetesTeamHjerte.json	656	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/Organization-CenterForDiabetesTeamKvalitet.json	658	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/Organization-LaegerneHasserisBymidte.json	710	5	0	0	0	0	0	0	0	828	0	0	0	0	0	0	0	0	0	0	20	12	0	0	0	0	0	0
fsh-generated/resources/Organization-b08997bb-4476-4dd0-84dd-2e297f809364.json	808	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/Parameters-expParam.json	303	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/Patient-283.json	2162	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	0	0	0
fsh-generated/resources/Patient-37628912-7816-47a3-acd8-396b610be142.json	484	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/Patient-Confidential.json	1993	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0
fsh-generated/resources/Patient-Max.json	684	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/Patient-Poul.json	628	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/Patient-else.json	679	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
fsh-generated/resources/Patient-john.json	842	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Patient-ukendt-D-eCPR.json	614	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Patient-ukendt-X-eCPR.json	425	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/Patient-ukendt.json	619	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
fsh-generated/resources/Practitioner-42cb9200-f421-4d08-8391-7d51a2503cb4.json	297	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/Practitioner-AbrahamLaege.json	995	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/Practitioner-HanneSocialraadgiver.json	410	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	19	0	0	0	0	0	0
fsh-generated/resources/Practitioner-SidselSygeplejerske.json	583	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-AbrahamPractitionerRole.json	1053	5	0	0	0	0	0	0	0	1059	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PlaceholderPractitionerRole.json	647	3	0	0	0	0	0	0	0	818	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-Child.json	697	5	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-TwoRelations.json	882	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-HenvisningFraLageTilSygehus.json	541	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-JohnsServiceRequest.json	1097	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-MaxServiceRequest.json	1095	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ConditionLastAssertedDate.json	1635	4	0	8	0	0	0	0	0	34	0	0	1	0	0	0	0	0	0	0	42	528	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NotFollowedAnymore.json	1345	4	0	20	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	41	94	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-RegionalSubDivisionCodes.json	1782	5	0	31	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	56	132	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-authorization-identifier.json	1544	4	0	30	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	61	110	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-dk-core-basic-observation.json	3335	5	0	161	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	513	14357	0	0	0	9	1	2
fsh-generated/resources/StructureDefinition-dk-core-care-provider.json	1478	4	0	30	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	41	83	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-condition.json	6246	5	0	58	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	296	2071	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-dk-core-cpr-identifier.json	1741	4	0	34	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	58	99	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-cvr-identifier.json	1894	4	0	24	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	55	101	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-dk-core-d-ecpr-identifier.json	1918	4	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	54	99	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-documentreference-version-id-extension.json	2106	4	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	46	90	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-encounter.json	3165	5	0	33	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	210	236	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-dk-core-gln-identifier.json	2030	4	0	30	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	55	101	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-dk-core-kombit-org-identifier.json	1354	4	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	54	90	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-location.json	1360	4	0	21	1	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	109	140	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-dk-core-minimaldocumentreference.json	4284	4	0	41	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	235	259	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-dk-core-municipalityCodes.json	1695	5	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	54	92	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-observation.json	12835	5	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	640	469	0	1	0	12	0	2
fsh-generated/resources/StructureDefinition-dk-core-organization.json	5834	4	0	36	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	213	223	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-dk-core-patient.json	8513	5	0	39	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	293	280	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-dk-core-person-servicerequest.json	6463	5	0	65	0	0	0	0	1	16	0	0	0	0	0	0	0	1	0	0	294	280	0	0	0	6	0	2
fsh-generated/resources/StructureDefinition-dk-core-planned-end-date.json	1311	5	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	47	84	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-planned-start-date.json	1327	5	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	42	81	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-dk-core-practitioner-role.json	1563	5	0	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	108	192	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-dk-core-practitioner.json	2247	4	0	16	1	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	127	152	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-dk-core-producent-id.json	967	5	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	54	83	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-related-person.json	3607	4	0	17	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	147	146	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-dk-core-sor-identifier.json	1473	4	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	60	84	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-dk-core-x-ecpr-identifier.json	1830	4	0	5	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	60	90	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ipa-dk-core-condition.json	880	4	0	11	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	241	237	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ipa-dk-core-observation.json	1127	4	0	20	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	441	512	0	0	0	8	1	3
fsh-generated/resources/StructureDefinition-ipa-dk-core-patient.json	860	4	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	199	271	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ipa-dk-core-practitioner.json	910	5	0	8	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	99	171	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ipa-dk-core-practitionerrole.json	951	4	0	7	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	95	202	0	0	0	3	0	0
fsh-generated/resources/ValueSet-DkCoreDeCPRValueSet.json	420	4	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	13	52	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DkCoreProfessionGroupValueSet.json	460	5	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	46	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dk-core-IEEEBasicObservation.json	16279	4	0	0	0	0	0	0	0	1092	0	0	0	0	0	0	0	0	0	0	32	65	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-LoincBasicObservation.json	1615	4	0	0	0	0	0	0	0	1127	0	0	0	0	0	0	0	0	0	0	18	45	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-MunicipalityCodes.json	560	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12	122	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-NPUBasicObservation.json	1037	5	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	38	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-RegionalSubDivisionCodes.json	504	4	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13	61	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dk-core-RelatedPersonRelationshipTypes.json	1635	4	0	0	2	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	19	59	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-SCTBasicObservation.json	3181	4	0	0	1	0	0	0	0	5287	0	0	0	0	0	0	0	0	0	0	22	81	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-TechniquesSCTCodes.json	999	4	0	0	1	0	0	0	0	759	0	0	0	0	0	0	0	0	0	0	14	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-UCUM-BasicUnits.json	1358	4	0	0	0	0	0	0	0	811	0	0	0	0	0	0	0	0	0	0	13	45	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-encounter-priority.json	611	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	13	30	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dk-core-practice-setting-code.json	4083	4	0	0	1	0	0	0	0	2018	0	0	0	0	0	0	0	0	0	0	26	1617	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-priority-codes.json	672	4	0	0	1	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	16	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dk-core-servicerequest-codes.json	12568	5	0	0	0	0	0	0	0	1005	0	0	0	0	0	0	0	0	0	0	36	1225	0	0	0	1	0	0
fsh-generated/resources/ValueSet-dk-marital-status.json	1504	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	14	45	0	0	0	0	0	0
fsh-generated/resources/ValueSet-extended-patient-contactrelationship.json	669	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	61	0	0	0	0	0	0
fsh-generated/resources/ValueSet-sor-organization-type.json	5011	5	0	0	0	0	0	0	1	1749	0	0	0	0	0	0	0	0	0	0	32	1287	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	9374	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1395	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-organization-intro.md	2441	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-minimaldocumentreference-intro.md	1983	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-patient-notes.md	134	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-practitioner-role-intro.md	220	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/terminology.xml	548	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-dk-core-condition-intro.md	4752	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/guidance.md	2026	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
